game_number, agent_type, agent_color, agent_decision_time
164, _alpha_beta, _white_, _0.23044299999999993
164, _alpha_beta_splay, _black_, _0.39048400000000005
165, _alpha_beta, _white_, _0.2941060000000001
165, _alpha_beta_splay, _black_, _0.29731399999999997
166, _alpha_beta, _white_, _0.34519800000000067
166, _alpha_beta_splay, _black_, _0.6062600000000011
167, _alpha_beta, _white_, _0.3302520000000003
167, _alpha_beta_splay, _black_, _0.19796399999999986
168, _alpha_beta, _white_, _0.23996899999999988
168, _alpha_beta_splay, _black_, _0.1992
169, _alpha_beta, _white_, _0.24931700000000007
169, _alpha_beta_splay, _black_, _0.201795
170, _alpha_beta, _white_, _0.3275090000000005
170, _alpha_beta_splay, _black_, _0.6864490000000005
171, _alpha_beta, _white_, _0.3869900000000004
171, _alpha_beta_splay, _black_, _0.3850550000000004
172, _alpha_beta, _white_, _0.42827899999999997
172, _alpha_beta_splay, _black_, _0.23944099999999982
173, _alpha_beta, _white_, _0.37638600000000005
173, _alpha_beta_splay, _black_, _0.37183500000000036
174, _alpha_beta, _white_, _0.23516399999999985
174, _alpha_beta_splay, _black_, _0.2890540000000001
175, _alpha_beta, _white_, _0.37502800000000003
175, _alpha_beta_splay, _black_, _0.22043299999999993
176, _alpha_beta, _white_, _0.24033399999999988
176, _alpha_beta_splay, _black_, _0.350084
177, _alpha_beta, _white_, _0.24752900000000003
177, _alpha_beta_splay, _black_, _0.176765
178, _alpha_beta, _white_, _0.2415019999999999
178, _alpha_beta_splay, _black_, _0.26547200000000004
179, _alpha_beta, _white_, _0.23645599999999992
179, _alpha_beta_splay, _black_, _0.26126400000000005
180, _alpha_beta, _white_, _0.3080970000000001
180, _alpha_beta_splay, _black_, _0.2001709999999999
181, _alpha_beta, _white_, _0.528457
181, _alpha_beta_splay, _black_, _0.334195
182, _alpha_beta, _white_, _0.32306800000000024
182, _alpha_beta_splay, _black_, _0.3641240000000002
183, _alpha_beta, _white_, _0.26924799999999993
183, _alpha_beta_splay, _black_, _0.5363269999999999
184, _alpha_beta, _white_, _0.21643599999999988
184, _alpha_beta_splay, _black_, _0.28722699999999995
185, _alpha_beta, _white_, _0.2321299999999999
185, _alpha_beta_splay, _black_, _0.29721300000000006
186, _alpha_beta, _white_, _0.25587099999999996
186, _alpha_beta_splay, _black_, _0.3576369999999999
187, _alpha_beta, _white_, _0.2823810000000001
187, _alpha_beta_splay, _black_, _0.33399800000000013
188, _alpha_beta, _white_, _0.3058829999999999
188, _alpha_beta_splay, _black_, _0.27422400000000013
189, _alpha_beta, _white_, _0.21888699999999991
189, _alpha_beta_splay, _black_, _0.47937199999999996
190, _alpha_beta, _white_, _0.19812499999999994
190, _alpha_beta_splay, _black_, _0.345638
191, _alpha_beta, _white_, _0.551637
191, _alpha_beta_splay, _black_, _0.5468630000000002
192, _alpha_beta, _white_, _0.5791920000000002
