game_number, agent_type, agent_color, agent_decision_time
179, _alpha_beta, _white_, _0.3964840000000001
179, _alpha_beta_trie, _black_, _0.28415499999999994
180, _alpha_beta, _white_, _0.30519100000000027
180, _alpha_beta_trie, _black_, _0.22935499999999984
181, _alpha_beta, _white_, _0.27832
181, _alpha_beta_trie, _black_, _0.362084
182, _alpha_beta, _white_, _0.3218000000000001
182, _alpha_beta_trie, _black_, _0.25373999999999985
183, _alpha_beta, _white_, _0.28432299999999994
183, _alpha_beta_trie, _black_, _0.28222500000000006
184, _alpha_beta, _white_, _0.3238749999999999
184, _alpha_beta_trie, _black_, _0.22573599999999994
185, _alpha_beta, _white_, _0.4275010000000007
185, _alpha_beta_trie, _black_, _0.3122069999999999
186, _alpha_beta, _white_, _0.42687400000000036
186, _alpha_beta_trie, _black_, _0.36674800000000046
187, _alpha_beta, _white_, _0.361183
187, _alpha_beta_trie, _black_, _0.2967980000000004
188, _alpha_beta, _white_, _0.7558650000000003
188, _alpha_beta_trie, _black_, _0.5910370000000013
189, _alpha_beta, _white_, _0.45179400000000003
189, _alpha_beta_trie, _black_, _0.23633999999999988
190, _alpha_beta, _white_, _0.3246930000000001
190, _alpha_beta_trie, _black_, _0.3439400000000001
191, _alpha_beta, _white_, _0.4325469999999999
191, _alpha_beta_trie, _black_, _0.2221099999999999
192, _alpha_beta, _white_, _0.22489299999999984
192, _alpha_beta_trie, _black_, _0.30772400000000005
193, _alpha_beta, _white_, _0.23296999999999984
193, _alpha_beta_trie, _black_, _0.25524300000000005
194, _alpha_beta, _white_, _0.27529499999999996
194, _alpha_beta_trie, _black_, _0.23588199999999981
195, _alpha_beta, _white_, _0.2808759999999999
195, _alpha_beta_trie, _black_, _0.26970200000000005
196, _alpha_beta, _white_, _0.22437400000000005
196, _alpha_beta_trie, _black_, _0.31019700000000006
197, _alpha_beta, _white_, _0.16756499999999994
197, _alpha_beta_trie, _black_, _0.2862919999999998
198, _alpha_beta, _white_, _0.5823290000000004
198, _alpha_beta_trie, _black_, _0.43819400000000086
199, _alpha_beta, _white_, _0.3217870000000001
199, _alpha_beta_trie, _black_, _0.33840800000000015
200, _alpha_beta, _white_, _0.124917
200, _alpha_beta_trie, _black_, _0.034199
201, _alpha_beta, _white_, _0.26210000000000006
201, _alpha_beta_trie, _black_, _0.270016
202, _alpha_beta, _white_, _0.2494439999999999
202, _alpha_beta_trie, _black_, _0.47838399999999986
203, _alpha_beta, _white_, _0.38235500000000033
203, _alpha_beta_trie, _black_, _0.29573400000000016
204, _alpha_beta, _white_, _0.082782
204, _alpha_beta_trie, _black_, _0.163381
205, _alpha_beta, _white_, _0.17944699999999997
205, _alpha_beta_trie, _black_, _0.28225599999999995
206, _alpha_beta, _white_, _0.35676199999999997
206, _alpha_beta_trie, _black_, _0.3927840000000002
207, _alpha_beta, _white_, _0.23340099999999986
207, _alpha_beta_trie, _black_, _0.30076900000000006
208, _alpha_beta, _white_, _0.4009220000000003
208, _alpha_beta_trie, _black_, _0.3759730000000004
209, _alpha_beta, _white_, _0.28428600000000004
209, _alpha_beta_trie, _black_, _1.3061360000000002
210, _alpha_beta, _white_, _0.3725790000000002
210, _alpha_beta_trie, _black_, _0.1990579999999999
211, _alpha_beta, _white_, _0.39057200000000014
211, _alpha_beta_trie, _black_, _0.29155700000000007
212, _alpha_beta, _white_, _0.08776199999999999
212, _alpha_beta_trie, _black_, _0.040893
213, _alpha_beta, _white_, _0.31787099999999996
213, _alpha_beta_trie, _black_, _0.1985769999999999
214, _alpha_beta, _white_, _0.33892700000000026
214, _alpha_beta_trie, _black_, _0.3445980000000001
215, _alpha_beta, _white_, _0.5325649999999998
215, _alpha_beta_trie, _black_, _0.29254600000000003
216, _alpha_beta, _white_, _0.20747299999999982
216, _alpha_beta_trie, _black_, _0.17954199999999995
217, _alpha_beta, _white_, _0.18653100000000006
217, _alpha_beta_trie, _black_, _0.09172799999999998
218, _alpha_beta, _white_, _0.07171499999999997
218, _alpha_beta_trie, _black_, _0.183602
219, _alpha_beta, _white_, _0.447333
219, _alpha_beta_trie, _black_, _0.23345899999999983
220, _alpha_beta, _white_, _0.25699999999999995
220, _alpha_beta_trie, _black_, _0.4098440000000001
221, _alpha_beta, _white_, _0.27115300000000003
221, _alpha_beta_trie, _black_, _0.17013399999999998
222, _alpha_beta, _white_, _0.25321399999999994
222, _alpha_beta_trie, _black_, _0.42847400000000013
223, _alpha_beta, _white_, _0.3269590000000003
