game_number, agent_type, agent_color, agent_decision_time
184, _alpha_beta, _white_, _0.47378500000000034
184, _alpha_beta_rb, _black_, _0.36596700000000043
185, _alpha_beta, _white_, _0.25723900000000005
185, _alpha_beta_rb, _black_, _0.20455199999999998
186, _alpha_beta, _white_, _0.32597700000000013
186, _alpha_beta_rb, _black_, _0.4187750000000002
187, _alpha_beta, _white_, _0.27721600000000013
187, _alpha_beta_rb, _black_, _0.2876670000000001
188, _alpha_beta, _white_, _0.42086300000000065
188, _alpha_beta_rb, _black_, _0.4649290000000004
189, _alpha_beta, _white_, _0.3533410000000001
189, _alpha_beta_rb, _black_, _0.27573699999999984
190, _alpha_beta, _white_, _0.406139
190, _alpha_beta_rb, _black_, _0.34199100000000043
191, _alpha_beta, _white_, _0.42046799999999973
191, _alpha_beta_rb, _black_, _0.25378300000000004
192, _alpha_beta, _white_, _0.25237900000000013
192, _alpha_beta_rb, _black_, _0.15154499999999996
193, _alpha_beta, _white_, _0.4720690000000001
193, _alpha_beta_rb, _black_, _0.2981850000000001
194, _alpha_beta, _white_, _0.483794
194, _alpha_beta_rb, _black_, _0.16417699999999988
195, _alpha_beta, _white_, _0.3879460000000005
195, _alpha_beta_rb, _black_, _0.48749100000000045
196, _alpha_beta, _white_, _0.36703600000000014
196, _alpha_beta_rb, _black_, _0.24209499999999987
197, _alpha_beta, _white_, _0.24369699999999994
197, _alpha_beta_rb, _black_, _0.16148199999999996
198, _alpha_beta, _white_, _0.048871
198, _alpha_beta_rb, _black_, _0.042156
199, _alpha_beta, _white_, _0.5189920000000006
199, _alpha_beta_rb, _black_, _0.3632190000000002
200, _alpha_beta, _white_, _0.31904899999999986
200, _alpha_beta_rb, _black_, _0.22349999999999984
201, _alpha_beta, _white_, _0.5565360000000003
201, _alpha_beta_rb, _black_, _0.4357990000000007
202, _alpha_beta, _white_, _0.1865199999999999
202, _alpha_beta_rb, _black_, _0.448781
203, _alpha_beta, _white_, _0.27842500000000003
203, _alpha_beta_rb, _black_, _0.1798
204, _alpha_beta, _white_, _0.29970300000000016
204, _alpha_beta_rb, _black_, _0.23922499999999997
205, _alpha_beta, _white_, _0.4731130000000008
205, _alpha_beta_rb, _black_, _0.43219500000000094
