game_number, agent_type, agent_color, agent_decision_time
128, _minimax, _white_, _0.2399249999999999
128, _minimax_avl, _black_, _0.2783369999999999
129, _minimax, _white_, _0.7175120000000007
129, _minimax_avl, _black_, _0.3691880000000002
130, _minimax, _white_, _0.05853399999999999
130, _minimax_avl, _black_, _0.249243
131, _minimax, _white_, _0.32217000000000007
131, _minimax_avl, _black_, _0.3150179999999999
132, _minimax, _white_, _0.396608
132, _minimax_avl, _black_, _0.3548730000000003
133, _minimax, _white_, _0.2407979999999999
133, _minimax_avl, _black_, _0.5253319999999999
134, _minimax, _white_, _0.3489400000000001
134, _minimax_avl, _black_, _0.16184399999999993
135, _minimax, _white_, _0.12595599999999998
135, _minimax_avl, _black_, _0.19227499999999997
136, _minimax, _white_, _0.39224400000000054
136, _minimax_avl, _black_, _0.28985400000000033
137, _minimax, _white_, _0.47764000000000023
137, _minimax_avl, _black_, _0.5721470000000007
138, _minimax, _white_, _0.33716399999999996
138, _minimax_avl, _black_, _0.2364529999999999
139, _minimax, _white_, _0.4209270000000001
139, _minimax_avl, _black_, _0.29914199999999996
140, _minimax, _white_, _0.24492299999999984
140, _minimax_avl, _black_, _0.40218100000000023
141, _minimax, _white_, _0.2343149999999999
141, _minimax_avl, _black_, _0.3631
142, _minimax, _white_, _0.061825
142, _minimax_avl, _black_, _0.070809
143, _minimax, _white_, _0.24178899999999995
143, _minimax_avl, _black_, _0.25416699999999987
144, _minimax, _white_, _0.48021700000000006
144, _minimax_avl, _black_, _0.4539240000000003
145, _minimax, _white_, _0.32068799999999986
145, _minimax_avl, _black_, _0.2813119999999999
146, _minimax, _white_, _0.38395500000000016
146, _minimax_avl, _black_, _0.42336900000000055
147, _minimax, _white_, _0.276744
147, _minimax_avl, _black_, _0.300698
148, _minimax, _white_, _0.047838
148, _minimax_avl, _black_, _0.03646
149, _minimax, _white_, _0.5003670000000006
149, _minimax_avl, _black_, _0.3358650000000004
150, _minimax, _white_, _0.338635
150, _minimax_avl, _black_, _0.217832
151, _minimax, _white_, _0.29367000000000015
151, _minimax_avl, _black_, _0.12078499999999996
152, _minimax, _white_, _0.3609
152, _minimax_avl, _black_, _0.24371299999999993
153, _minimax, _white_, _0.047895999999999994
153, _minimax_avl, _black_, _0.045851
154, _minimax, _white_, _0.26929599999999987
154, _minimax_avl, _black_, _0.40692100000000025
155, _minimax, _white_, _0.20076400000000003
155, _minimax_avl, _black_, _0.141646
156, _minimax, _white_, _0.3701890000000004
156, _minimax_avl, _black_, _0.4419160000000003
157, _minimax, _white_, _0.4088740000000001
157, _minimax_avl, _black_, _0.31201700000000027
158, _minimax, _white_, _0.3107570000000002
158, _minimax_avl, _black_, _0.37538400000000005
159, _minimax, _white_, _0.17581599999999997
159, _minimax_avl, _black_, _0.14455699999999996
160, _minimax, _white_, _0.5885780000000003
160, _minimax_avl, _black_, _0.4526640000000006
161, _minimax, _white_, _0.226957
161, _minimax_avl, _black_, _0.36446500000000004
162, _minimax, _white_, _0.2375689999999998
162, _minimax_avl, _black_, _0.4080010000000001
163, _minimax, _white_, _0.335119
