game_number	agent_type	agent_color	agent_depth	agent_num_moves	agent_decision_time	game_result
163	alphabeta2	white	2	99	34.484114	0
163	alphabeta2_trans	black	2	99	12.222434	0
164	alphabeta2	white	2	49	23.426484	0
164	alphabeta2_trans	black	2	49	18.644671	0
165	alphabeta2	white	2	40	22.940458	-1
165	alphabeta2_trans	black	2	40	1.457197	1
166	alphabeta2	white	2	158	38.126188	0
166	alphabeta2_trans	black	2	158	8.06871	0
167	alphabeta2	white	2	32	25.670438	1
167	alphabeta2_trans	black	2	32	7.350761	-1
168	alphabeta2	white	2	31	26.750347	1
168	alphabeta2_trans	black	2	31	6.339346	-1
169	alphabeta2	white	2	31	25.475533	1
169	alphabeta2_trans	black	2	31	0.808717	-1
170	alphabeta2	white	2	38	28.013339	-1
170	alphabeta2_trans	black	2	38	7.587955	1
171	alphabeta2	white	2	55	27.991893	0
171	alphabeta2_trans	black	2	55	22.461643	0
172	alphabeta2	white	2	44	27.489754	1
172	alphabeta2_trans	black	2	44	2.457687	-1
173	alphabeta2	white	2	37	23.206079	1
173	alphabeta2_trans	black	2	37	3.340211	-1
174	alphabeta2	white	2	25	19.545813	1
174	alphabeta2_trans	black	2	25	0.058236	-1
175	alphabeta2	white	2	41	27.709035	1
175	alphabeta2_trans	black	2	41	1.612035	-1
176	alphabeta2	white	2	36	19.229209	-1
176	alphabeta2_trans	black	2	36	0.400073	1
177	alphabeta2	white	2	72	25.182221	-1
177	alphabeta2_trans	black	2	72	24.685377	1
178	alphabeta2	white	2	31	23.290719	1
178	alphabeta2_trans	black	2	31	3.100545	-1
179	alphabeta2	white	2	42	34.834249	-1
179	alphabeta2_trans	black	2	42	16.940247	1
180	alphabeta2	white	2	124	40.859025	0
180	alphabeta2_trans	black	2	124	17.987167	0
181	alphabeta2	white	2	53	27.599944	0
181	alphabeta2_trans	black	2	53	7.558497	0
182	alphabeta2	white	2	43	21.922403	1
182	alphabeta2_trans	black	2	43	10.592329	-1
183	alphabeta2	white	2	43	28.329205	1
183	alphabeta2_trans	black	2	43	11.615541	-1
184	alphabeta2	white	2	33	18.570015	-1
184	alphabeta2_trans	black	2	33	13.780226	1
185	alphabeta2	white	2	32	22.911559	1
185	alphabeta2_trans	black	2	32	2.262306	-1
186	alphabeta2	white	2	19	11.963076	1
186	alphabeta2_trans	black	2	19	8.100676	-1
187	alphabeta2	white	2	36	27.901973	1
187	alphabeta2_trans	black	2	36	9.609619	-1
188	alphabeta2	white	2	37	22.629509	1
188	alphabeta2_trans	black	2	37	1.71437	-1
189	alphabeta2	white	2	30	15.377743	1
189	alphabeta2_trans	black	2	30	4.228001	-1
190	alphabeta2	white	2	29	14.024662	1
190	alphabeta2_trans	black	2	29	5.310033	-1
191	alphabeta2	white	2	29	20.28017	1
191	alphabeta2_trans	black	2	29	0.062826	-1
192	alphabeta2	white	2	50	29.150335	1
192	alphabeta2_trans	black	2	50	2.480186	-1
193	alphabeta2	white	2	40	28.908754	1
193	alphabeta2_trans	black	2	40	8.854749	-1
194	alphabeta2	white	2	46	20.888765	-1
194	alphabeta2_trans	black	2	46	2.71015	1
195	alphabeta2	white	2	39	27.733833	1
195	alphabeta2_trans	black	2	39	10.096371	-1
196	alphabeta2	white	2	90	40.644108	0
196	alphabeta2_trans	black	2	90	3.04611	0
197	alphabeta2	white	2	50	40.028514	-1
197	alphabeta2_trans	black	2	50	6.326142	1
198	alphabeta2	white	2	46	49.637705	-1
198	alphabeta2_trans	black	2	46	33.889971	1
199	alphabeta2	white	2	51	33.88068	1
199	alphabeta2_trans	black	2	51	3.921665	-1
200	alphabeta2	white	2	35	19.370507	-1
200	alphabeta2_trans	black	2	35	0.89262	1
201	alphabeta2	white	2	47	28.509986	-1
201	alphabeta2_trans	black	2	47	18.23566	1
202	alphabeta2	white	2	28	17.076123	-1
202	alphabeta2_trans	black	2	28	15.313428	1
203	alphabeta2	white	2	20	15.46425	1
203	alphabeta2_trans	black	2	20	1.291742	-1
204	alphabeta2	white	2	30	18.216529	1
204	alphabeta2_trans	black	2	30	10.008356	-1
205	alphabeta2	white	2	30	15.456498	-1
205	alphabeta2_trans	black	2	30	12.309233	1
206	alphabeta2	white	2	37	19.102543	-1
206	alphabeta2_trans	black	2	37	0.628798	1
207	alphabeta2	white	2	43	43.91358	0
207	alphabeta2_trans	black	2	43	10.816134	0
208	alphabeta2	white	2	48	50.355604	0
208	alphabeta2_trans	black	2	48	16.902881	0
209	alphabeta2	white	2	33	28.227194	0
209	alphabeta2_trans	black	2	33	7.909462	0
210	alphabeta2	white	2	30	21.407795	1
210	alphabeta2_trans	black	2	30	1.90515	-1
211	alphabeta2	white	2	47	21.921928	0
211	alphabeta2_trans	black	2	47	0.504247	0
212	alphabeta2	white	2	25	20.589722	-1
212	alphabeta2_trans	black	2	25	12.778763	1
213	alphabeta2	white	2	44	18.712694	1
213	alphabeta2_trans	black	2	44	9.930179	-1
214	alphabeta2	white	2	29	20.698579	1
214	alphabeta2_trans	black	2	29	0.064067	-1
215	alphabeta2	white	2	19	9.657601	1
215	alphabeta2_trans	black	2	19	3.002311	-1
216	alphabeta2	white	2	22	16.882027	1
216	alphabeta2_trans	black	2	22	1.900973	-1
217	alphabeta2	white	2	38	23.548756	1
217	alphabeta2_trans	black	2	38	1.646922	-1
218	alphabeta2	white	2	34	21.417054	1
218	alphabeta2_trans	black	2	34	13.95699	-1
219	alphabeta2	white	2	36	30.379015	1
219	alphabeta2_trans	black	2	36	0.077288	-1
220	alphabeta2	white	2	156	31.769509	0
220	alphabeta2_trans	black	2	156	17.856516	0
